ID_Job_Ref;ID_Job_Title;salary_usd;ID_salary_currency;ID_experience_level;ID_employment_type;company_location;ID_company_size;employee_residence;miran;required_skills;ID_education_required;years_experience;ID_industry;posting_date;application_deadline;job_description_length;benefits_score;ID_company_name
AI01936;5;159180;3;4;2;Switzerland;1;Australia;1;Mathematics, Python, Data Visualization, TensorFlow, Spark;2;3;5;18/10/2024;23/11/2024;1495;5.6;10
AI01937;11;144197;3;1;3;India;3;India;2;R, Java, Linux, Python;2;10;6;23/7/2024;21/8/2024;1293;7.2;2
AI01938;5;50962;3;3;4;Finland;1;Finland;3;PyTorch, Scala, Java, Deep Learning, Kubernetes;3;0;11;19/3/2024;21/4/2024;1508;10;8
AI01939;1;152384;2;4;2;Singapore;1;Australia;2;PyTorch, Python, R;3;9;9;1/3/2025;5/5/2025;2288;9.4;16
AI01940;13;232337;3;2;2;United Kingdom;1;United Kingdom;3;Kubernetes, R, AWS, Scala;3;13;13;2/1/2025;10/2/2025;1005;9.5;15
AI01941;3;69472;2;2;2;Japan;3;Finland;2;Python, Linux, Scala, Hadoop, TensorFlow;2;2;4;3/4/2025;24/5/2025;921;7.3;12
AI01942;16;79677;3;4;3;United Kingdom;3;United Kingdom;3;Statistics, PyTorch, AWS, TensorFlow;2;4;11;19/11/2024;16/12/2024;1748;8.7;16
AI01943;14;204055;3;3;3;Austria;1;Singapore;1;R, Docker, Deep Learning, GCP, Azure;4;15;15;5/11/2024;25/11/2024;2338;5.9;16
AI01944;14;78460;3;1;3;South Korea;2;South Korea;2;Python, Hadoop, Java;1;8;8;23/2/2025;1/5/2025;2067;8.2;1
AI01945;1;62393;3;2;1;Singapore;3;Singapore;2;Mathematics, SQL, Data Visualization;4;1;3;9/12/2024;5/2/2025;1034;7.4;15
AI01946;12;117508;3;3;2;Norway;2;Norway;1;AWS, GCP, Python;4;2;5;21/2/2025;4/4/2025;673;5.2;10
AI01947;7;169472;3;2;2;Norway;1;Norway;2;Docker, Python, Java;4;9;6;18/5/2024;17/6/2024;1268;6.3;12
AI01948;20;59494;3;3;3;Ireland;2;Ireland;1;TensorFlow, Linux, Kubernetes, Scala;3;4;7;15/12/2024;3/1/2025;2412;7.4;12
AI01949;4;141304;1;4;2;Denmark;2;Netherlands;2;Docker, SQL, Azure, Kubernetes;1;6;9;14/3/2024;19/4/2024;1787;6.9;5
AI01950;20;213177;3;1;2;Germany;2;Germany;3;SQL, Data Visualization, Scala;3;19;12;14/5/2024;25/6/2024;1119;5.9;14
AI01951;9;52005;3;2;2;Sweden;3;Sweden;2;Spark, Linux, AWS, Mathematics;3;0;4;5/12/2024;30/1/2025;2424;9.9;1
AI01952;14;155889;3;2;1;Denmark;1;Israel;1;Python, Data Visualization, Git, TensorFlow, Spark;3;2;6;27/3/2025;31/5/2025;2373;5.2;7
AI01953;8;78280;3;2;2;Singapore;3;Singapore;3;Data Visualization, Computer Vision, R;4;3;4;22/1/2025;14/3/2025;1659;9.2;4
AI01954;9;64859;1;2;2;Finland;3;Austria;1;Kubernetes, Tableau, Python, NLP, Mathematics;3;4;6;12/2/2024;19/4/2024;1158;5.8;15
AI01955;8;80376;1;4;1;Netherlands;2;Netherlands;2;Spark, Mathematics, Scala, Hadoop;3;3;13;11/3/2024;17/5/2024;1493;6.3;1
AI01956;17;179466;3;3;1;Netherlands;3;Netherlands;1;Mathematics, Statistics, Tableau, PyTorch, Linux;2;14;6;3/2/2024;25/2/2024;1826;9.3;14
AI01957;3;124687;3;2;4;Australia;2;Australia;1;TensorFlow, Scala, Data Visualization, Python;3;8;15;26/5/2024;19/6/2024;1425;6.8;8
AI01958;19;65679;3;1;2;South Korea;1;South Korea;2;Kubernetes, Linux, Mathematics, Python, Git;2;3;11;25/2/2025;19/4/2025;2028;9.9;7
AI01959;4;40124;1;4;1;Ireland;2;Ireland;2;Git, AWS, MLOps, Python, Computer Vision;2;0;3;13/7/2024;8/8/2024;2408;7.1;10
AI01960;14;291583;3;1;4;Netherlands;1;Japan;1;Python, Git, TensorFlow;1;19;8;8/2/2024;13/3/2024;2184;5.7;1
AI01961;9;119291;3;4;1;Switzerland;1;Switzerland;1;Git, Mathematics, MLOps, Python, Scala;4;1;3;26/1/2024;14/2/2024;1476;8.7;12
AI01962;14;189567;3;4;3;Australia;3;Australia;1;Java, Kubernetes, PyTorch, Linux;3;10;13;29/11/2024;17/12/2024;1672;9;10
AI01963;14;176467;3;3;1;Australia;1;Singapore;2;Docker, SQL, Deep Learning;1;10;11;23/8/2024;28/10/2024;2228;6.3;6
AI01964;1;240570;3;3;3;Switzerland;1;Switzerland;1;Azure, SQL, Data Visualization, Scala;3;7;10;8/2/2025;14/4/2025;1928;9.3;11
AI01965;10;105387;3;2;2;Sweden;3;Sweden;2;SQL, NLP, Tableau;2;7;4;5/5/2024;12/6/2024;1860;7.5;6
AI01966;19;48949;3;2;1;Israel;3;Israel;3;SQL, Git, Java, Mathematics, Tableau;2;2;1;15/3/2024;16/5/2024;1967;8.9;9
AI01967;3;51548;3;4;2;India;2;India;3;Kubernetes, SQL, TensorFlow;2;4;9;22/10/2024;16/12/2024;656;9.6;3
AI01968;11;178652;3;3;2;China;2;France;3;Java, Tableau, Computer Vision;4;13;2;27/3/2025;18/5/2025;2439;8.9;3
AI01969;7;84973;3;2;4;Finland;1;Finland;1;PyTorch, TensorFlow, Hadoop, Deep Learning, Docker;1;9;1;24/3/2024;3/6/2024;802;8.2;11
AI01970;10;98156;3;1;1;Singapore;3;Singapore;2;Mathematics, GCP, Scala;4;4;14;2/12/2024;31/12/2024;1292;7.4;3
AI01971;9;81594;3;2;4;United States;1;United States;1;Hadoop, Java, Kubernetes;2;1;13;23/4/2025;19/6/2025;1196;8.5;8
AI01972;15;73923;3;2;2;Finland;1;Finland;3;R, Tableau, SQL, Git, Deep Learning;1;3;14;24/10/2024;23/12/2024;663;9.7;4
AI01973;11;75459;3;4;3;Australia;3;Australia;2;Statistics, Azure, Deep Learning, Mathematics, Computer Vision;4;4;2;1/5/2024;20/6/2024;2244;8.3;3
AI01974;6;186793;2;2;4;Canada;1;Israel;2;Scala, Hadoop, Tableau;2;10;4;28/2/2025;16/3/2025;1531;6.8;16
AI01975;8;96552;3;3;1;United Kingdom;2;United Kingdom;1;Python, Tableau, Git, Data Visualization;1;3;14;16/5/2024;20/6/2024;1937;6.2;11
AI01976;18;82240;3;2;4;South Korea;2;South Korea;2;TensorFlow, Mathematics, Deep Learning, Azure, Linux;3;5;15;27/2/2025;16/3/2025;1888;6.7;7
AI01977;1;116310;3;3;1;Denmark;1;Denmark;1;Git, GCP, Python, Kubernetes;4;2;12;26/2/2025;8/5/2025;2024;5.2;2
AI01978;7;159928;3;1;2;Norway;3;Norway;1;SQL, Linux, PyTorch, Tableau;3;8;12;2/3/2025;10/5/2025;1022;9.8;2
AI01979;12;68513;3;1;2;Denmark;3;Japan;2;SQL, NLP, PyTorch, Git;4;0;4;3/2/2024;5/4/2024;1796;7.9;8
AI01980;15;45999;2;3;1;China;3;Sweden;3;Scala, NLP, Data Visualization;2;0;5;26/4/2025;7/6/2025;1039;6.2;9
AI01981;14;183692;3;1;3;United Kingdom;1;United Kingdom;1;Scala, SQL, Computer Vision, Deep Learning, Docker;4;8;1;22/10/2024;2/1/2025;2259;9.4;12
AI01982;15;46188;1;3;3;India;2;France;3;Scala, Git, Computer Vision, Hadoop;2;1;7;12/6/2024;16/8/2024;1406;9.1;2
AI01983;4;141440;3;2;2;Netherlands;2;Netherlands;1;NLP, PyTorch, Tableau, Spark, Deep Learning;3;6;2;19/1/2025;30/3/2025;795;8.3;5
AI01984;14;60859;3;3;3;India;2;India;3;Scala, Azure, Statistics, Linux, Computer Vision;4;2;10;2/8/2024;16/9/2024;2288;5.2;11
AI01985;7;222536;3;1;2;Switzerland;1;Switzerland;2;Data Visualization, SQL, Docker, Mathematics;1;8;3;8/4/2024;7/6/2024;2223;7.4;2
AI01986;18;78165;3;2;3;Switzerland;2;Israel;1;SQL, Java, Computer Vision, Kubernetes;4;1;8;30/12/2024;14/1/2025;2284;5.7;2
AI01987;6;51821;3;3;2;Ireland;2;Ireland;3;R, Computer Vision, SQL, GCP;3;4;1;21/1/2024;5/2/2024;2417;9.2;4
AI01988;10;90770;3;4;3;India;3;India;3;TensorFlow, Python, Docker, Statistics, Deep Learning;2;8;4;28/11/2024;27/1/2025;2286;5.4;11
AI01989;4;219209;3;4;4;Australia;2;Canada;3;SQL, Hadoop, MLOps, Deep Learning, TensorFlow;1;13;6;11/4/2025;29/4/2025;1307;8.4;14
AI01990;16;150601;3;2;4;Singapore;3;Singapore;1;MLOps, PyTorch, Java, Scala;2;18;9;11/3/2024;4/4/2024;1282;6.2;9
AI01991;14;72571;3;2;1;Austria;1;Austria;3;AWS, Scala, Kubernetes, Deep Learning;4;3;11;21/5/2024;27/6/2024;1479;7.5;14
AI01992;7;84035;2;3;3;China;1;China;2;SQL, Azure, Tableau;1;2;3;4/3/2024;3/5/2024;557;8.9;4
AI01993;18;126831;3;3;4;United Kingdom;3;United Kingdom;1;SQL, MLOps, Tableau, Kubernetes;3;9;4;10/2/2025;25/3/2025;1609;5.3;11
AI01994;6;83776;1;4;4;Finland;2;Finland;3;Kubernetes, Computer Vision, Spark, Statistics;4;9;7;9/8/2024;6/9/2024;2425;5.2;11
AI01995;10;188284;3;2;2;Germany;2;Germany;3;Python, TensorFlow, Mathematics;1;12;2;26/2/2024;27/3/2024;709;7.9;14
AI01996;3;82981;1;3;1;China;1;China;3;Computer Vision, Linux, Scala;3;4;11;24/1/2025;7/3/2025;1448;8.9;11
AI01997;4;159917;3;4;1;Netherlands;2;Ireland;1;Tableau, GCP, Statistics;4;7;12;12/4/2024;2/5/2024;2443;6;13
AI01998;2;193451;3;1;3;Norway;3;Norway;3;NLP, Python, GCP, Tableau;1;12;7;21/3/2025;16/4/2025;1853;7.6;11
AI01999;14;72053;3;2;4;Denmark;2;Japan;3;Kubernetes, NLP, Azure;2;1;13;8/5/2024;2/6/2024;543;5.2;7
AI02000;18;51840;3;2;2;Israel;2;Israel;2;R, PyTorch, AWS;1;3;15;12/1/2024;3/2/2024;1200;8.6;8
AI02001;1;119975;3;4;1;Switzerland;1;Australia;3;AWS, SQL, Python, TensorFlow;4;2;6;5/12/2024;6/2/2025;2303;6.1;6
AI02002;20;251718;3;1;2;Singapore;1;France;2;Statistics, AWS, TensorFlow, Python;3;19;11;4/3/2024;9/5/2024;2246;7.5;12
AI02003;13;62962;3;2;4;Austria;1;Austria;2;Python, Tableau, Data Visualization, Scala;1;0;12;17/3/2024;15/4/2024;1000;6.1;15
AI02004;11;107125;3;4;2;Sweden;1;Sweden;2;Data Visualization, Python, Mathematics;4;2;7;27/8/2024;5/10/2024;2362;8.4;11
AI02005;11;306266;3;1;3;Singapore;1;Singapore;2;AWS, Deep Learning, Tableau;2;16;1;4/6/2024;3/8/2024;1297;7.9;14
AI02006;9;48573;3;1;4;India;1;India;1;Tableau, Data Visualization, Azure, GCP, Mathematics;2;1;11;6/5/2024;31/5/2024;1308;7.1;5
AI02007;11;33546;3;2;3;Finland;3;Finland;2;PyTorch, SQL, NLP, Hadoop, GCP;4;1;6;11/5/2024;20/6/2024;1254;9.2;3
AI02008;17;74504;3;1;2;Australia;2;Australia;2;Hadoop, Linux, Data Visualization;4;2;15;28/10/2024;23/12/2024;1384;9.5;6
AI02009;5;53292;3;2;3;Israel;2;Israel;2;SQL, Scala, Azure;3;1;3;23/10/2024;26/11/2024;2093;6;5
AI02010;12;83620;3;1;2;Ireland;1;Ireland;2;Linux, Azure, GCP;3;2;10;4/12/2024;17/1/2025;1221;8.5;15
AI02011;3;38104;1;2;4;Japan;3;Japan;1;Data Visualization, Spark, NLP, Mathematics, Deep Learning;1;0;12;23/7/2024;1/10/2024;1800;5.2;12
AI02012;1;73776;3;4;1;Germany;3;Germany;1;Python, Scala, Deep Learning, Statistics, Tableau;1;4;5;16/7/2024;6/9/2024;840;5.9;5
AI02013;18;274301;3;3;1;Denmark;1;Canada;2;TensorFlow, Deep Learning, Linux, R;2;16;5;7/1/2025;4/3/2025;847;9.5;3
AI02014;14;145626;3;1;2;United States;2;France;2;NLP, Computer Vision, Tableau, TensorFlow;1;9;6;3/1/2025;14/3/2025;838;9.5;13
AI02015;18;74964;3;3;3;Canada;2;France;3;Azure, Python, Linux, Statistics;1;1;3;12/1/2024;9/2/2024;2302;5.8;14
AI02016;6;88508;3;4;2;South Korea;2;South Korea;1;Docker, Python, TensorFlow;1;8;10;10/1/2024;9/3/2024;2441;9.3;16
AI02017;17;104599;1;3;4;Finland;2;Finland;1;Scala, SQL, Git;1;12;8;12/1/2025;7/2/2025;639;5;9
AI02018;19;145356;2;3;1;Netherlands;1;Netherlands;1;Hadoop, Tableau, Deep Learning;2;5;6;25/8/2024;7/10/2024;1969;5.1;1
AI02019;3;142142;3;4;4;United Kingdom;3;United Kingdom;3;Python, Git, Java, Hadoop;1;6;14;31/5/2024;29/7/2024;1250;10;2
AI02020;6;198340;3;4;4;United States;1;United States;3;NLP, R, Docker, SQL;3;13;7;8/3/2024;11/5/2024;1556;8.8;11
AI02021;11;266719;1;1;1;Sweden;1;Sweden;2;Hadoop, Scala, GCP, Docker;2;18;8;21/12/2024;23/1/2025;1500;9.7;15
AI02022;13;58877;1;2;4;Germany;2;Germany;1;PyTorch, TensorFlow, Python, Java;1;1;7;15/3/2024;26/5/2024;1541;8.1;12
AI02023;17;84641;3;3;2;France;3;United Kingdom;1;R, Hadoop, Python, Azure, Data Visualization;2;3;7;15/1/2025;21/3/2025;1559;9.3;5
AI02024;9;156699;3;2;2;Singapore;1;Singapore;3;Kubernetes, Computer Vision, Hadoop, Statistics;2;5;7;10/4/2024;8/5/2024;1889;7.5;4
AI02025;5;73752;3;4;3;Israel;1;Israel;3;GCP, Python, Mathematics;1;3;11;27/6/2024;5/9/2024;1249;7.7;16
AI02026;10;175297;1;3;2;Israel;2;Israel;3;Tableau, GCP, Deep Learning, SQL, Python;4;11;13;8/4/2024;20/6/2024;1699;9.8;8
AI02027;6;170571;3;4;1;Germany;1;Netherlands;3;Tableau, NLP, Hadoop;4;5;9;21/8/2024;17/9/2024;1798;8.8;3
AI02028;8;295058;3;2;1;United States;1;India;1;Deep Learning, Git, AWS;3;18;10;13/12/2024;28/12/2024;1617;5.6;12
AI02029;7;128911;3;4;2;United States;2;United States;2;Tableau, MLOps, Kubernetes, SQL;4;4;12;3/2/2024;11/3/2024;1717;8.3;8
AI02030;18;238549;3;3;4;Norway;1;Austria;1;Spark, Hadoop, Python, Kubernetes;2;11;8;25/4/2024;15/6/2024;1727;9.4;9
AI02031;5;105975;3;4;1;Japan;1;Japan;2;R, Kubernetes, Data Visualization;4;5;11;16/2/2025;30/3/2025;651;9.8;7
AI02032;10;310349;3;1;3;Switzerland;1;Switzerland;2;SQL, Scala, Kubernetes;2;14;11;13/1/2024;12/2/2024;1027;9.8;7
AI02033;9;85852;3;1;4;United States;1;India;2;Kubernetes, PyTorch, Hadoop, Data Visualization;1;0;13;15/1/2025;1/3/2025;608;8.7;8
AI02034;8;56379;2;4;3;Sweden;3;Sweden;2;Linux, Hadoop, Deep Learning, Kubernetes, GCP;1;1;2;16/9/2024;1/11/2024;1362;7;2
AI02035;4;250421;3;1;4;United Kingdom;2;United Kingdom;3;Git, GCP, SQL, PyTorch, Mathematics;3;19;12;2/6/2024;30/6/2024;2487;8.4;15
AI02036;16;40697;3;4;2;Austria;2;Austria;2;Kubernetes, Java, Mathematics, Computer Vision, Tableau;2;0;4;5/3/2025;26/4/2025;812;8.1;5
AI02037;5;322318;1;2;2;Switzerland;3;Netherlands;3;SQL, PyTorch, Deep Learning, AWS;4;13;2;3/7/2024;13/9/2024;771;8.9;16
AI02038;1;94938;3;2;3;Germany;1;Norway;1;Python, TensorFlow, Tableau, R, Linux;1;4;9;30/5/2024;10/7/2024;1983;6.8;13
AI02039;4;107924;3;2;2;Sweden;2;Sweden;1;Python, TensorFlow, GCP, PyTorch, Linux;3;3;1;14/10/2024;27/11/2024;1624;6.6;12
AI02040;8;49156;3;1;4;Finland;3;Finland;2;Docker, MLOps, Mathematics, Python;3;2;2;10/10/2024;6/12/2024;1285;6.5;15
AI02041;11;61384;3;3;4;Singapore;3;United States;1;Computer Vision, MLOps, AWS;1;0;3;23/6/2024;19/8/2024;1635;6.3;8
AI02042;13;181091;3;1;3;Denmark;2;Singapore;2;Java, SQL, Statistics;4;7;2;7/5/2024;13/6/2024;2334;7.6;11
AI02043;11;43474;3;1;1;Israel;1;Israel;2;PyTorch, Spark, SQL;4;0;3;2/6/2024;12/8/2024;1745;6.9;12
AI02044;14;82781;1;1;4;Denmark;3;Denmark;3;Tableau, PyTorch, TensorFlow;2;0;1;18/11/2024;19/1/2025;1257;7.5;7
AI02045;2;77008;3;2;2;Netherlands;1;Denmark;3;Spark, Python, Git, TensorFlow, Tableau;2;1;6;28/10/2024;11/11/2024;1577;7.1;9
AI02046;15;118788;3;3;1;Norway;3;Norway;3;Java, NLP, MLOps, Statistics, Tableau;4;2;1;31/1/2024;26/2/2024;1721;9.1;2
AI02047;14;101894;3;1;1;Sweden;3;Sweden;3;Python, Hadoop, NLP;2;8;15;6/2/2025;14/3/2025;2007;5.9;4
AI02048;10;87139;3;2;3;United States;2;United States;3;GCP, TensorFlow, Linux, Python;1;1;15;13/2/2025;20/3/2025;2361;6.7;15
AI02049;12;55375;3;1;2;China;3;China;2;Linux, GCP, R, Computer Vision, Mathematics;2;2;11;2/4/2025;27/4/2025;614;8.3;9
AI02050;7;61701;3;3;3;Sweden;3;Sweden;2;Scala, Docker, Tableau;3;1;3;15/8/2024;19/10/2024;2116;7.1;6
AI02051;2;68729;3;1;3;Ireland;3;France;2;Docker, PyTorch, SQL, Linux;2;5;15;8/3/2024;11/4/2024;1962;5.4;3
AI02052;16;56037;3;4;1;Australia;3;Australia;3;Python, MLOps, Linux, TensorFlow, Deep Learning;3;1;5;3/2/2024;5/4/2024;1961;5.8;2
AI02053;19;188436;1;1;1;Singapore;2;Singapore;1;Python, Statistics, Kubernetes, TensorFlow, Mathematics;1;14;2;31/1/2024;3/3/2024;684;5.2;5
AI02054;7;75077;3;4;1;Netherlands;3;Netherlands;3;Docker, R, Mathematics;2;1;1;30/5/2024;22/6/2024;1738;6.2;4
AI02055;15;230705;3;3;3;Canada;2;Canada;3;Linux, Mathematics, Python, Git, Statistics;1;11;12;21/1/2024;9/3/2024;2499;5.8;1
AI02056;7;156030;1;1;2;Switzerland;2;Norway;3;Kubernetes, Java, Scala, Deep Learning, NLP;1;9;2;30/3/2025;4/5/2025;1964;7.6;11
AI02057;18;82005;2;1;3;France;1;France;1;SQL, Docker, PyTorch, AWS;3;1;8;13/4/2025;11/5/2025;1474;7.7;1
AI02058;16;75085;1;2;3;United Kingdom;3;United Kingdom;2;Data Visualization, PyTorch, Java, Python, GCP;3;1;1;1/10/2024;8/12/2024;1003;8.7;14
AI02059;17;73393;1;2;4;France;3;Israel;2;Spark, Python, Computer Vision, Scala;1;2;14;12/10/2024;7/11/2024;1551;8.7;3
AI02060;15;101098;3;1;3;Netherlands;1;Canada;2;Java, Statistics, Python;3;4;6;6/7/2024;22/7/2024;1238;8.8;10
AI02061;2;57535;3;2;4;India;1;India;2;Python, Data Visualization, MLOps;2;0;4;24/3/2025;29/4/2025;1278;9.2;4
AI02062;8;96824;3;3;3;Australia;3;Australia;3;GCP, PyTorch, Deep Learning, MLOps;3;4;13;15/3/2025;16/5/2025;1517;9.9;10
AI02063;7;217955;3;1;1;Switzerland;1;Switzerland;3;Java, AWS, Tableau, Spark;2;9;13;11/9/2024;10/10/2024;1193;5.4;3
AI02064;19;61276;3;1;2;Singapore;3;Singapore;2;Git, Hadoop, Docker;4;1;3;31/3/2025;31/5/2025;1634;5.9;8
AI02065;2;104933;3;4;1;Norway;1;Norway;3;Kubernetes, MLOps, Deep Learning;2;1;8;9/1/2025;22/2/2025;2171;6.5;16
AI02066;6;142782;3;4;4;Israel;2;Israel;2;Python, R, MLOps;1;19;15;7/3/2024;26/3/2024;1181;5.9;11
AI02067;11;204726;3;2;4;Denmark;1;Denmark;2;Deep Learning, Python, Docker, Linux, MLOps;2;11;5;19/1/2025;20/3/2025;2405;8.1;13
AI02068;1;60005;3;4;4;China;3;Ireland;3;Scala, R, Python, AWS, SQL;3;4;6;15/3/2024;4/5/2024;2004;8;11
AI02069;6;147711;3;2;1;Singapore;3;France;2;Scala, Python, MLOps;4;16;5;24/6/2024;31/7/2024;1426;9.3;3
AI02070;1;71812;1;2;2;Canada;2;Austria;3;Python, MLOps, Scala, Computer Vision, TensorFlow;1;3;14;23/1/2025;16/3/2025;2249;7.9;2
AI02071;10;84133;2;3;2;France;3;France;1;Deep Learning, Scala, Azure, Kubernetes, Statistics;3;3;4;26/9/2024;1/12/2024;1259;7.6;6
AI02072;3;108151;3;2;3;United Kingdom;2;Israel;3;Kubernetes, Python, TensorFlow, Hadoop;2;8;1;22/3/2024;10/5/2024;1548;5.7;1
AI02073;1;127345;3;4;4;Denmark;2;Denmark;2;Python, Spark, Deep Learning, Java, Git;2;2;1;10/9/2024;9/11/2024;1174;5.6;12
AI02074;3;186825;3;1;3;Canada;2;Canada;2;Tableau, GCP, R, Linux, SQL;1;16;2;24/6/2024;10/7/2024;2276;5.4;2
AI02075;19;45317;1;3;3;Austria;1;Austria;1;Spark, Azure, Java;4;1;10;3/11/2024;13/1/2025;996;6.7;8
AI02076;13;131774;3;2;4;Netherlands;1;Netherlands;1;Java, Linux, Hadoop;3;5;10;7/4/2024;17/5/2024;1463;7.2;8
AI02077;5;88064;3;2;1;Australia;2;Australia;3;Hadoop, Computer Vision, Data Visualization, Python;1;4;11;15/2/2024;30/3/2024;922;9.3;11
AI02078;14;87867;3;1;1;Ireland;1;Ireland;3;Kubernetes, Deep Learning, Computer Vision, PyTorch, GCP;2;3;9;4/3/2025;2/5/2025;1832;7.1;3
AI02079;16;43469;1;4;2;India;1;India;3;Spark, Statistics, SQL, Python, MLOps;3;0;14;30/11/2024;9/2/2025;1124;7.6;6
AI02080;10;164421;3;4;1;Germany;3;Australia;1;Deep Learning, MLOps, Kubernetes, R;2;16;2;23/8/2024;27/10/2024;927;8.1;10
AI02081;17;173029;3;3;1;Israel;1;Israel;2;R, Python, GCP, SQL;2;16;8;28/3/2024;5/5/2024;612;9.5;13
AI02082;7;136693;1;3;2;Singapore;1;Singapore;3;PyTorch, Java, SQL;4;6;10;24/2/2024;22/4/2024;1597;9.1;9
AI02083;3;157522;3;3;1;Netherlands;1;Netherlands;1;AWS, Scala, Java, Git, SQL;4;7;6;16/1/2024;16/2/2024;795;5.4;11
AI02084;18;174414;3;2;1;Denmark;1;Denmark;3;Java, R, Scala;3;7;1;3/4/2025;17/5/2025;2154;6.5;14
AI02085;18;52661;3;1;3;Finland;2;Finland;3;Scala, Tableau, TensorFlow, Mathematics;4;4;10;31/8/2024;3/11/2024;2273;5.6;6
AI02086;19;56264;2;1;1;Israel;2;Israel;3;AWS, Linux, SQL;4;0;10;15/6/2024;29/7/2024;1080;9.3;15
AI02087;15;63334;1;4;4;United Kingdom;1;United Kingdom;1;Hadoop, Computer Vision, Scala, PyTorch, MLOps;4;0;2;15/1/2025;1/2/2025;1054;5.6;12
AI02088;13;281137;3;2;1;Netherlands;1;Netherlands;1;Scala, Computer Vision, MLOps, Linux, Java;1;12;12;2/11/2024;7/1/2025;1723;8.3;10
AI02089;11;126696;1;3;1;Switzerland;2;Switzerland;1;Python, Git, Scala, GCP, Java;3;3;11;9/4/2024;8/6/2024;1797;8.5;11
AI02090;5;114471;3;4;3;Germany;3;Germany;2;Java, Hadoop, Computer Vision, Kubernetes, Git;3;7;11;17/7/2024;6/9/2024;1397;6.9;3
AI02091;19;95654;3;3;4;South Korea;3;South Korea;1;Deep Learning, Docker, PyTorch;1;13;12;23/5/2024;24/7/2024;2285;7;15
AI02092;1;85133;1;2;2;India;3;Denmark;3;MLOps, Kubernetes, Docker;2;5;15;4/4/2024;23/4/2024;2019;7.6;7
AI02093;15;77562;1;4;2;Netherlands;3;Germany;2;SQL, Mathematics, PyTorch, Computer Vision;2;3;2;14/9/2024;1/11/2024;587;9.1;10
AI02094;16;181247;3;4;1;Netherlands;3;Netherlands;2;Java, Git, Scala;1;17;3;17/3/2024;7/4/2024;1229;8.1;15
AI02095;9;158109;3;3;3;Singapore;2;Japan;1;Hadoop, R, NLP;4;11;2;10/3/2025;15/5/2025;955;6.9;16
AI02096;7;81397;3;4;1;China;3;Israel;1;Git, Kubernetes, Java;3;8;13;22/8/2024;19/9/2024;951;8.3;5
AI02097;12;175364;3;1;3;United States;3;Japan;1;Git, PyTorch, AWS, Mathematics, Tableau;4;11;12;9/3/2024;21/5/2024;1747;6.1;8
AI02098;4;56957;3;2;1;Canada;3;South Korea;3;Scala, SQL, NLP, Docker, Kubernetes;2;0;5;31/3/2024;15/5/2024;2338;8.1;10
AI02099;10;63425;3;1;3;India;3;United Kingdom;2;Spark, Kubernetes, Scala, MLOps, Hadoop;3;4;6;17/6/2024;23/7/2024;1198;9.4;7
AI02100;12;42742;1;2;1;India;1;India;2;R, Kubernetes, Git, Hadoop;3;0;3;29/12/2024;24/2/2025;1064;9.4;2
AI02101;14;110436;3;4;2;France;1;Norway;2;Mathematics, Computer Vision, MLOps;1;2;10;22/4/2025;17/6/2025;1994;8.1;4
AI02102;2;266051;3;2;4;United States;2;United States;3;TensorFlow, Git, PyTorch, Docker, NLP;1;16;6;16/9/2024;18/11/2024;1237;7.6;4
AI02103;8;80862;1;1;2;India;1;India;3;AWS, TensorFlow, Statistics;2;4;2;28/7/2024;15/9/2024;1743;8.3;1
AI02104;9;77543;1;2;1;Germany;1;Austria;2;Kubernetes, Scala, Tableau, GCP;1;1;15;22/12/2024;21/2/2025;2390;8.3;8
AI02105;10;82441;3;2;2;Netherlands;2;Netherlands;2;Statistics, TensorFlow, SQL, MLOps, Computer Vision;4;2;9;5/7/2024;19/7/2024;961;8.2;7
AI02106;15;97999;3;1;3;United States;2;United States;2;Java, AWS, Python;2;2;11;7/3/2025;16/5/2025;1495;6.5;14
AI02107;1;39951;3;3;2;Austria;3;Austria;1;Scala, Python, MLOps, R, Java;1;0;11;27/8/2024;25/10/2024;1494;5.7;14
AI02108;17;73113;3;4;1;India;2;India;3;Linux, R, Kubernetes;4;7;2;4/2/2025;4/4/2025;1406;7.1;9
AI02109;4;214971;3;3;2;Australia;1;Australia;1;Python, R, Kubernetes;2;15;9;31/10/2024;15/11/2024;1754;7.9;10
AI02110;7;113879;2;2;2;Finland;1;Netherlands;1;GCP, Scala, Hadoop;4;8;2;3/9/2024;16/10/2024;2178;9.4;14
AI02111;3;89500;1;4;2;United Kingdom;2;United Kingdom;1;AWS, Docker, GCP;2;2;15;22/1/2024;17/3/2024;1642;7.3;13
AI02112;9;163142;3;4;2;France;1;France;3;GCP, MLOps, Data Visualization, SQL, Mathematics;1;13;14;29/3/2024;26/4/2024;971;8.3;10
AI02113;3;133895;1;1;3;Austria;1;Austria;3;Python, NLP, R, Linux;3;18;7;7/6/2024;16/7/2024;925;8.9;15
AI02114;13;51253;3;2;2;Netherlands;3;Netherlands;2;Docker, NLP, AWS, Spark, Kubernetes;2;0;12;5/8/2024;25/8/2024;967;5.8;9
AI02115;3;73138;3;2;4;India;1;India;1;PyTorch, TensorFlow, MLOps, SQL, Azure;4;2;6;9/8/2024;5/9/2024;715;9.6;14
AI02116;12;96213;3;2;3;Australia;2;Australia;2;Hadoop, PyTorch, Tableau;3;4;8;2/2/2025;16/4/2025;919;7.7;9
